time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,dust
2025-09-23T00:00,46.3,46.0,469.0,68.6,4.0,0.0
2025-09-23T01:00,39.1,38.6,408.0,63.4,5.0,0.0
2025-09-23T02:00,32.6,32.1,322.0,56.9,7.0,0.0
2025-09-23T03:00,27.6,27.2,267.0,50.4,10.0,0.0
2025-09-23T04:00,21.2,20.8,266.0,44.2,14.0,0.0
2025-09-23T05:00,15.9,15.6,296.0,38.0,19.0,0.0
2025-09-23T06:00,26.7,26.4,348.0,45.2,10.0,0.0
2025-09-23T07:00,23.3,23.1,443.0,39.6,20.0,0.0
2025-09-23T08:00,16.6,16.3,559.0,31.6,35.0,0.0
2025-09-23T09:00,13.2,12.9,623.0,24.3,50.0,0.0
2025-09-23T10:00,10.1,9.8,589.0,18.2,65.0,0.0
2025-09-23T11:00,8.8,8.5,503.0,12.8,81.0,0.0
2025-09-23T12:00,7.7,7.4,422.0,8.8,92.0,0.0
2025-09-23T13:00,7.3,7.1,353.0,6.2,97.0,0.0
2025-09-23T14:00,6.3,6.1,289.0,5.2,99.0,0.0
2025-09-23T15:00,5.3,5.2,271.0,6.8,94.0,0.0
2025-09-23T16:00,4.8,4.7,335.0,12.5,81.0,0.0
2025-09-23T17:00,4.7,4.6,445.0,20.9,63.0,0.0
2025-09-23T18:00,19.8,18.6,529.0,27.5,59.0,1.0
2025-09-23T19:00,36.1,35.2,559.0,37.1,45.0,1.0
2025-09-23T20:00,40.5,39.5,562.0,50.1,27.0,1.0
2025-09-23T21:00,41.9,40.9,550.0,58.9,13.0,1.0
2025-09-23T22:00,48.5,47.4,522.0,59.2,9.0,1.0
2025-09-23T23:00,48.9,47.8,480.0,55.3,10.0,1.0
2025-09-24T00:00,45.9,44.8,436.0,51.7,11.0,1.0
2025-09-24T01:00,48.8,47.8,389.0,50.2,11.0,1.0
2025-09-24T02:00,46.2,45.4,342.0,49.1,11.0,1.0
2025-09-24T03:00,39.9,39.1,311.0,47.5,12.0,1.0
2025-09-24T04:00,32.7,31.9,302.0,45.6,12.0,1.0
2025-09-24T05:00,26.0,25.3,310.0,43.2,11.0,0.0
2025-09-24T06:00,15.2,14.8,342.0,38.7,15.0,0.0
2025-09-24T07:00,16.6,16.3,422.0,35.4,22.0,0.0
2025-09-24T08:00,15.6,15.3,525.0,30.7,34.0,0.0
2025-09-24T09:00,15.5,15.3,588.0,25.8,47.0,0.0
2025-09-24T10:00,12.0,11.7,575.0,20.4,65.0,0.0
2025-09-24T11:00,11.0,10.7,520.0,14.9,85.0,0.0
2025-09-24T12:00,10.7,10.5,465.0,11.0,101.0,0.0
2025-09-24T13:00,10.7,10.5,407.0,9.2,110.0,0.0
2025-09-24T14:00,11.4,11.2,348.0,9.1,115.0,0.0
2025-09-24T15:00,11.1,10.9,337.0,11.6,113.0,0.0
2025-09-24T16:00,11.4,11.2,392.0,17.4,101.0,0.0
2025-09-24T17:00,11.5,11.3,495.0,25.8,81.0,0.0
2025-09-24T18:00,20.3,19.9,643.0,42.3,69.0,0.0
2025-09-24T19:00,30.7,30.4,870.0,55.4,51.0,0.0
2025-09-24T20:00,37.5,37.3,1142.0,73.3,27.0,0.0
2025-09-24T21:00,37.0,36.8,1351.0,85.4,10.0,0.0
2025-09-24T22:00,39.2,39.0,1464.0,85.9,7.0,0.0
2025-09-24T23:00,31.3,31.1,1514.0,80.6,11.0,0.0
2025-09-25T00:00,27.7,27.5,1487.0,76.0,14.0,0.0
2025-09-25T01:00,27.2,27.0,1343.0,74.6,12.0,0.0
2025-09-25T02:00,30.5,30.4,1122.0,73.8,10.0,0.0
2025-09-25T03:00,28.4,28.2,928.0,72.6,7.0,0.0
2025-09-25T04:00,27.6,27.4,788.0,71.0,3.0,0.0
2025-09-25T05:00,27.4,27.2,674.0,69.0,0.0,0.0
2025-09-25T06:00,25.2,25.0,608.0,68.7,4.0,0.0
2025-09-25T07:00,33.1,32.8,626.0,63.3,17.0,0.0
2025-09-25T08:00,32.6,32.5,691.0,55.4,37.0,0.0
2025-09-25T09:00,19.8,19.7,719.0,46.9,57.0,0.0
2025-09-25T10:00,15.2,15.1,661.0,37.2,80.0,0.0
2025-09-25T11:00,14.9,14.8,565.0,26.9,103.0,0.0
2025-09-25T12:00,13.8,13.7,494.0,19.5,120.0,0.0
2025-09-25T13:00,20.7,20.5,458.0,15.6,127.0,0.0
2025-09-25T14:00,21.8,21.6,447.0,14.7,127.0,0.0
2025-09-25T15:00,22.2,22.1,488.0,18.6,120.0,0.0
2025-09-25T16:00,23.2,23.1,598.0,29.8,104.0,0.0
2025-09-25T17:00,25.5,25.4,760.0,45.7,82.0,0.0
2025-09-25T18:00,25.1,24.9,951.0,53.4,56.0,0.0
2025-09-25T19:00,37.0,36.9,1204.0,65.5,43.0,0.0
2025-09-25T20:00,42.5,42.3,1486.0,82.1,26.0,0.0
2025-09-25T21:00,49.6,49.4,1674.0,93.8,12.0,0.0
2025-09-25T22:00,56.1,56.0,1705.0,96.3,5.0,0.0
2025-09-25T23:00,62.6,62.6,1642.0,93.8,2.0,0.0
2025-09-26T00:00,62.6,62.4,1556.0,89.9,0.0,0.0
2025-09-26T01:00,57.6,57.5,1447.0,85.0,0.0,0.0
2025-09-26T02:00,50.5,50.4,1314.0,78.7,0.0,0.0
2025-09-26T03:00,43.9,43.9,1222.0,73.2,0.0,0.0
2025-09-26T04:00,38.8,38.6,1199.0,69.7,0.0,0.0
2025-09-26T05:00,34.1,34.0,1217.0,67.1,0.0,0.0
2025-09-26T06:00,31.4,31.4,1255.0,69.5,0.0,0.0
2025-09-26T07:00,30.4,30.3,1355.0,61.2,18.0,0.0
2025-09-26T08:00,30.9,30.7,1475.0,49.5,43.0,0.0
2025-09-26T09:00,25.2,25.1,1471.0,38.2,66.0,0.0
2025-09-26T10:00,18.7,18.5,1223.0,27.9,86.0,0.0
2025-09-26T11:00,13.4,13.2,851.0,18.0,105.0,0.0
2025-09-26T12:00,12.0,11.7,564.0,10.8,116.0,0.0
2025-09-26T13:00,12.3,12.0,441.0,6.6,118.0,0.0
2025-09-26T14:00,11.8,11.5,404.0,5.1,114.0,0.0
2025-09-26T15:00,10.3,10.1,424.0,8.2,104.0,0.0
2025-09-26T16:00,11.8,11.5,515.0,18.7,86.0,0.0
2025-09-26T17:00,15.1,14.9,665.0,33.8,63.0,0.0
2025-09-26T18:00,27.1,26.6,803.0,42.5,59.0,1.0
2025-09-26T19:00,38.5,38.1,900.0,50.9,46.0,1.0
2025-09-26T20:00,36.7,36.2,987.0,62.5,28.0,1.0
2025-09-26T21:00,35.2,34.7,1086.0,70.7,15.0,1.0
2025-09-26T22:00,39.1,38.8,1224.0,72.8,10.0,1.0
2025-09-26T23:00,40.2,39.8,1375.0,71.5,9.0,0.0
2025-09-27T00:00,41.6,41.2,1485.0,68.7,10.0,0.0
2025-09-27T01:00,40.2,39.8,1533.0,64.0,12.0,0.0
2025-09-27T02:00,33.3,33.1,1540.0,57.7,15.0,0.0
2025-09-27T03:00,24.9,24.6,1519.0,52.7,17.0,0.0
2025-09-27T04:00,21.1,20.9,1474.0,51.1,15.0,0.0
2025-09-27T05:00,21.5,21.3,1402.0,50.8,12.0,0.0
2025-09-27T06:00,28.2,27.9,1304.0,56.9,4.0,0.0
2025-09-27T07:00,33.5,33.3,1170.0,48.2,21.0,0.0
2025-09-27T08:00,32.7,32.5,1012.0,35.9,45.0,0.0
2025-09-27T09:00,20.3,20.0,863.0,25.2,68.0,0.0
2025-09-27T10:00,16.0,15.8,730.0,17.4,88.0,0.0
2025-09-27T11:00,13.9,13.7,608.0,11.1,106.0,0.0
2025-09-27T12:00,13.7,13.5,514.0,6.9,118.0,0.0
2025-09-27T13:00,12.8,12.7,449.0,4.0,121.0,0.0
2025-09-27T14:00,12.3,12.1,413.0,3.1,116.0,0.0
2025-09-27T15:00,13.0,12.9,425.0,7.0,107.0,0.0
2025-09-27T16:00,13.5,13.4,512.0,18.6,91.0,0.0
2025-09-27T17:00,18.7,18.6,648.0,35.0,69.0,0.0
2025-09-27T18:00,25.4,25.2,775.0,55.0,38.0,0.0
2025-09-27T19:00,27.9,27.8,892.0,57.8,35.0,0.0
2025-09-27T20:00,31.2,31.0,1000.0,61.6,31.0,0.0
2025-09-27T21:00,33.1,32.8,1046.0,64.6,28.0,0.0
2025-09-27T22:00,34.5,34.2,985.0,66.4,26.0,0.0
2025-09-27T23:00,35.9,35.7,862.0,67.4,24.0,0.0
2025-09-28T00:00,38.6,38.5,752.0,66.8,23.0,0.0
2025-09-28T01:00,37.0,36.9,684.0,63.5,24.0,0.0
2025-09-28T02:00,30.6,30.5,629.0,58.6,27.0,0.0
2025-09-28T03:00,29.1,29.0,580.0,54.8,29.0,0.0
2025-09-28T04:00,27.9,27.8,530.0,54.0,28.0,0.0
2025-09-28T05:00,27.0,26.9,487.0,54.1,26.0,0.0
2025-09-28T06:00,23.9,23.9,465.0,54.8,24.0,0.0
2025-09-28T07:00,24.4,24.4,482.0,49.1,31.0,0.0
2025-09-28T08:00,21.3,21.2,521.0,41.1,43.0,0.0
2025-09-28T09:00,18.3,18.2,543.0,33.4,58.0,0.0
2025-09-28T10:00,15.3,15.2,524.0,26.6,81.0,0.0
2025-09-28T11:00,14.0,14.0,489.0,20.1,107.0,0.0
2025-09-28T12:00,14.0,14.0,466.0,15.1,129.0,0.0
2025-09-28T13:00,14.2,14.1,447.0,10.4,145.0,0.0
2025-09-28T14:00,14.6,14.5,440.0,7.2,156.0,0.0
2025-09-28T15:00,13.2,13.1,507.0,10.4,153.0,0.0
2025-09-28T16:00,13.2,13.2,707.0,24.7,127.0,0.0
2025-09-28T17:00,14.8,14.8,979.0,45.4,86.0,0.0
2025-09-28T18:00,31.9,31.5,1205.0,46.0,76.0,0.0
2025-09-28T19:00,40.9,40.6,1352.0,56.0,59.0,0.0
2025-09-28T20:00,43.1,42.8,1451.0,69.5,36.0,0.0
2025-09-28T21:00,39.5,39.2,1480.0,77.4,20.0,0.0
2025-09-28T22:00,33.5,33.2,1417.0,74.6,16.0,0.0
2025-09-28T23:00,25.3,25.0,1283.0,66.4,19.0,0.0
2025-09-29T00:00,24.9,24.7,1118.0,59.0,22.0,0.0
2025-09-29T01:00,24.7,24.6,905.0,54.7,23.0,0.0
2025-09-29T02:00,21.4,21.2,662.0,51.3,24.0,0.0
2025-09-29T03:00,19.0,18.9,481.0,49.0,25.0,0.0
2025-09-29T04:00,19.6,19.4,399.0,48.6,24.0,0.0
2025-09-29T05:00,19.0,18.9,380.0,49.1,22.0,0.0
2025-09-29T06:00,26.3,26.1,410.0,50.0,10.0,0.0
2025-09-29T07:00,23.2,23.1,526.0,45.4,18.0,0.0
2025-09-29T08:00,19.8,19.8,690.0,38.9,30.0,0.0
2025-09-29T09:00,16.1,16.1,780.0,32.8,47.0,0.0
2025-09-29T10:00,16.2,16.1,714.0,27.8,72.0,0.0
2025-09-29T11:00,15.9,15.8,573.0,23.3,103.0,0.0
2025-09-29T12:00,17.5,17.5,473.0,19.9,127.0,0.0
2025-09-29T13:00,16.5,16.4,456.0,16.8,143.0,0.0
2025-09-29T14:00,18.2,18.1,481.0,14.8,152.0,0.0
2025-09-29T15:00,18.7,18.7,534.0,16.8,153.0,0.0
2025-09-29T16:00,19.4,19.4,641.0,24.3,141.0,0.0
2025-09-29T17:00,20.9,20.8,777.0,35.9,120.0,0.0
2025-09-29T18:00,29.6,29.2,857.0,42.0,131.0,0.0
2025-09-29T19:00,46.0,45.8,821.0,54.6,108.0,0.0
2025-09-29T20:00,45.8,45.5,729.0,71.7,76.0,0.0
2025-09-29T21:00,41.0,40.7,675.0,82.7,52.0,0.0
2025-09-29T22:00,34.9,34.7,718.0,82.8,44.0,0.0
2025-09-29T23:00,37.1,36.8,799.0,76.8,44.0,0.0
2025-09-30T00:00,38.0,37.7,830.0,69.0,45.0,0.0
2025-09-30T01:00,35.9,35.6,760.0,59.4,47.0,0.0
2025-09-30T02:00,30.6,30.4,639.0,48.1,51.0,0.0
2025-09-30T03:00,25.7,25.5,537.0,38.9,53.0,0.0
2025-09-30T04:00,19.0,18.8,470.0,33.8,50.0,0.0
2025-09-30T05:00,17.5,17.3,420.0,30.8,46.0,0.0
2025-09-30T06:00,13.6,13.5,404.0,24.8,47.0,0.0
2025-09-30T07:00,12.5,12.4,446.0,25.8,48.0,0.0
2025-09-30T08:00,11.6,11.5,521.0,27.0,49.0,0.0
2025-09-30T09:00,10.3,10.2,570.0,26.2,57.0,0.0
2025-09-30T10:00,10.2,10.1,567.0,21.5,77.0,0.0
2025-09-30T11:00,10.2,10.1,539.0,14.8,102.0,0.0
2025-09-30T12:00,11.3,11.1,507.0,9.6,123.0,0.0
2025-09-30T13:00,11.6,11.5,446.0,6.4,135.0,0.0
2025-09-30T14:00,11.4,11.3,380.0,4.7,143.0,0.0
2025-09-30T15:00,10.4,10.3,404.0,6.6,141.0,0.0
2025-09-30T16:00,9.5,9.4,613.0,13.7,127.0,0.0
2025-09-30T17:00,8.7,8.6,912.0,24.5,103.0,0.0
2025-09-30T18:00,16.9,16.8,1107.0,35.0,84.0,0.0
2025-09-30T19:00,23.3,23.3,1100.0,44.9,65.0,0.0
2025-09-30T20:00,28.1,28.0,990.0,58.5,39.0,0.0
2025-09-30T21:00,30.2,30.2,873.0,67.8,19.0,0.0
2025-09-30T22:00,30.9,30.7,777.0,70.3,10.0,0.0
2025-09-30T23:00,30.4,30.3,674.0,68.6,7.0,0.0
2025-10-01T00:00,28.5,28.3,583.0,62.6,12.0,0.0
2025-10-01T01:00,20.8,20.6,503.0,49.1,29.0,0.0
2025-10-01T02:00,16.4,16.1,433.0,31.4,53.0,0.0
2025-10-01T03:00,13.9,13.6,395.0,19.0,69.0,0.0
2025-10-01T04:00,13.9,13.7,402.0,17.2,68.0,0.0
2025-10-01T05:00,14.9,14.7,440.0,20.8,60.0,0.0
2025-10-01T06:00,17.8,17.7,483.0,35.7,44.0,0.0
2025-10-01T07:00,22.6,22.5,535.0,34.1,50.0,0.0
2025-10-01T08:00,22.8,22.6,593.0,31.8,60.0,0.0
2025-10-01T09:00,18.6,18.5,617.0,28.6,74.0,0.0
2025-10-01T10:00,15.7,15.6,580.0,23.6,97.0,0.0
2025-10-01T11:00,15.3,15.2,510.0,17.8,125.0,0.0
2025-10-01T12:00,15.4,15.3,455.0,13.9,145.0,0.0
2025-10-01T13:00,16.2,16.1,427.0,13.0,151.0,0.0
2025-10-01T14:00,13.6,13.4,415.0,14.0,148.0,0.0
2025-10-01T15:00,13.8,13.7,431.0,16.5,140.0,0.0
2025-10-01T16:00,12.7,12.5,494.0,20.4,127.0,0.0
2025-10-01T17:00,11.4,11.2,586.0,25.7,110.0,0.0
2025-10-01T18:00,20.0,19.3,662.0,38.4,95.0,1.0
2025-10-01T19:00,28.5,27.9,715.0,51.1,74.0,1.0
2025-10-01T20:00,38.0,37.4,752.0,68.5,45.0,1.0
2025-10-01T21:00,39.5,39.0,749.0,80.5,23.0,1.0
2025-10-01T22:00,39.0,38.4,678.0,82.1,16.0,1.0
2025-10-01T23:00,37.5,36.9,566.0,78.3,16.0,1.0
2025-10-02T00:00,34.7,34.1,471.0,73.5,17.0,1.0
2025-10-02T01:00,30.5,29.8,414.0,68.9,18.0,1.0
2025-10-02T02:00,30.7,30.2,374.0,63.2,20.0,0.0
2025-10-02T03:00,29.2,28.8,343.0,57.2,24.0,0.0
2025-10-02T04:00,26.6,26.1,312.0,50.6,30.0,0.0
2025-10-02T05:00,23.5,23.1,291.0,43.6,38.0,0.0
2025-10-02T06:00,20.8,20.4,301.0,40.2,44.0,0.0
2025-10-02T07:00,21.5,21.1,377.0,36.0,54.0,0.0
2025-10-02T08:00,20.5,20.0,486.0,30.0,67.0,0.0
2025-10-02T09:00,18.2,17.6,545.0,24.4,80.0,0.0
2025-10-02T10:00,14.3,13.8,507.0,19.6,91.0,0.0
2025-10-02T11:00,13.0,12.5,421.0,15.1,102.0,0.0
2025-10-02T12:00,12.3,11.8,349.0,11.7,111.0,0.0
2025-10-02T13:00,11.7,11.3,290.0,8.9,119.0,0.0
2025-10-02T14:00,10.6,10.3,246.0,7.2,125.0,0.0
2025-10-02T15:00,8.9,8.7,288.0,8.4,123.0,0.0
2025-10-02T16:00,7.0,6.9,501.0,13.8,109.0,0.0
2025-10-02T17:00,6.7,6.6,801.0,22.1,88.0,0.0
2025-10-02T18:00,14.7,14.1,1007.0,27.2,72.0,0.0
2025-10-02T19:00,21.4,20.9,1042.0,35.2,60.0,0.0
2025-10-02T20:00,22.4,21.9,985.0,46.1,43.0,0.0
2025-10-02T21:00,19.3,18.9,887.0,52.9,32.0,0.0
2025-10-02T22:00,18.1,17.8,742.0,52.3,31.0,0.0
2025-10-02T23:00,16.3,15.9,558.0,47.6,36.0,0.0
2025-10-03T00:00,13.5,13.2,410.0,41.5,42.0,0.0
2025-10-03T01:00,10.3,10.1,329.0,33.6,50.0,0.0
2025-10-03T02:00,9.2,9.0,285.0,24.2,59.0,0.0
2025-10-03T03:00,8.5,8.4,260.0,17.6,65.0,0.0
2025-10-03T04:00,7.7,7.6,245.0,15.9,65.0,0.0
2025-10-03T05:00,6.8,6.8,249.0,17.0,63.0,0.0
2025-10-03T06:00,7.1,7.0,282.0,16.8,60.0,0.0
2025-10-03T07:00,8.8,8.8,377.0,18.7,62.0,0.0
2025-10-03T08:00,9.9,9.8,500.0,21.2,66.0,0.0
2025-10-03T09:00,8.3,8.2,564.0,21.9,72.0,0.0
2025-10-03T10:00,7.5,7.3,508.0,19.1,82.0,0.0
2025-10-03T11:00,7.6,7.4,392.0,14.6,95.0,0.0
2025-10-03T12:00,8.5,8.3,305.0,11.1,106.0,0.0
2025-10-03T13:00,10.0,9.7,270.0,9.1,114.0,0.0
2025-10-03T14:00,10.2,9.9,263.0,8.0,121.0,0.0
2025-10-03T15:00,10.4,10.1,306.0,9.4,120.0,0.0
2025-10-03T16:00,9.8,9.5,446.0,14.4,108.0,0.0
2025-10-03T17:00,9.4,9.1,635.0,21.8,90.0,0.0
2025-10-03T18:00,19.0,17.9,752.0,33.2,71.0,0.0
2025-10-03T19:00,22.7,22.0,731.0,38.9,61.0,0.0
2025-10-03T20:00,21.0,20.3,639.0,46.9,48.0,0.0
2025-10-03T21:00,21.4,20.7,553.0,52.7,37.0,0.0
2025-10-03T22:00,20.4,19.6,501.0,55.3,32.0,0.0
2025-10-03T23:00,23.5,22.7,456.0,55.9,30.0,0.0
2025-10-04T00:00,24.5,23.8,411.0,53.5,31.0,0.0
2025-10-04T01:00,22.9,22.2,359.0,46.0,39.0,0.0
2025-10-04T02:00,20.8,20.1,308.0,35.6,50.0,0.0
2025-10-04T03:00,19.3,18.6,275.0,27.7,58.0,0.0
2025-10-04T04:00,18.4,17.8,264.0,25.0,58.0,0.0
2025-10-04T05:00,17.8,17.2,271.0,24.9,55.0,0.0
2025-10-04T06:00,20.5,20.1,296.0,37.4,37.0,0.0
2025-10-04T07:00,23.1,22.6,353.0,35.1,44.0,0.0
2025-10-04T08:00,22.6,22.0,429.0,31.8,54.0,0.0
2025-10-04T09:00,18.4,17.8,477.0,28.0,68.0,0.0
2025-10-04T10:00,15.8,15.3,470.0,23.5,87.0,0.0
2025-10-04T11:00,15.7,15.2,437.0,18.5,108.0,0.0
2025-10-04T12:00,16.5,16.0,418.0,14.7,127.0,0.0
2025-10-04T13:00,17.6,17.1,420.0,11.3,143.0,0.0
2025-10-04T14:00,21.3,20.8,436.0,9.1,157.0,0.0
2025-10-04T15:00,18.5,18.1,486.0,11.5,158.0,0.0
2025-10-04T16:00,17.7,17.2,598.0,21.8,140.0,0.0
2025-10-04T17:00,27.1,26.5,744.0,36.7,110.0,0.0
2025-10-04T18:00,32.2,31.5,862.0,55.1,81.0,0.0
2025-10-04T19:00,35.2,34.6,933.0,61.6,69.0,0.0
2025-10-04T20:00,34.7,34.2,977.0,70.7,52.0,0.0
2025-10-04T21:00,36.2,35.9,988.0,78.0,38.0,0.0
2025-10-04T22:00,36.6,36.2,963.0,82.0,29.0,0.0
2025-10-04T23:00,38.3,38.0,905.0,84.2,22.0,0.0
2025-10-05T00:00,35.9,35.5,820.0,84.4,17.0,0.0
2025-10-05T01:00,32.0,31.8,670.0,82.0,15.0,0.0
2025-10-05T02:00,28.3,28.2,493.0,77.6,16.0,0.0
2025-10-05T03:00,24.4,24.3,402.0,73.4,16.0,0.0
2025-10-05T04:00,22.6,22.5,477.0,70.4,14.0,0.0
2025-10-05T05:00,21.1,21.1,639.0,67.6,11.0,0.0
2025-10-05T06:00,28.9,28.8,762.0,72.5,4.0,0.0
2025-10-05T07:00,30.4,30.3,803.0,63.4,18.0,0.0
2025-10-05T08:00,28.6,28.4,806.0,50.6,38.0,0.0
2025-10-05T09:00,22.1,21.9,780.0,39.3,58.0,0.0
2025-10-05T10:00,16.8,16.7,712.0,31.3,79.0,0.0
2025-10-05T11:00,14.8,14.8,615.0,24.8,100.0,0.0
2025-10-05T12:00,14.6,14.5,539.0,20.0,116.0,0.0
2025-10-05T13:00,13.6,13.5,487.0,15.8,125.0,0.0
2025-10-05T14:00,13.9,13.9,456.0,13.2,127.0,0.0
2025-10-05T15:00,15.4,15.3,484.0,15.8,124.0,0.0
2025-10-05T16:00,16.9,16.9,616.0,27.0,111.0,0.0
2025-10-05T17:00,18.5,18.4,808.0,43.3,92.0,0.0
2025-10-05T18:00,31.5,31.2,961.0,56.8,74.0,0.0
2025-10-05T19:00,31.8,31.7,1029.0,61.9,66.0,0.0
